square_feet,bedrooms,bathrooms,age_years,garage_size,neighborhood,school_district,has_pool,has_fireplace,has_basement,lot_size,price
1360.2115166321491,3,2.9854804745725367,6.189258566555203,1,Suburbs,Excellent,0,0,1,2.0,441594.91941285366
1687.5907111521606,3,4.145234851863633,2.0342724843306725,3,Historic,Average,0,0,0,2.0,439200.5580239088
2013.0455251054168,3,1.5952892517392674,7.4573532849102175,1,Downtown,Average,0,0,0,2.0,506607.82690956205
2258.8295102345614,5,2.8789056614491635,2.6628907763570875,3,Historic,Average,0,0,0,2.0,549007.5988301345
1637.1280934232673,4,1.7588950960147693,19.884519594822994,2,Suburbs,Excellent,1,1,0,2.0,465725.2291240081
2093.383382238539,4,2.9444101170737986,3.5136539835054243,1,Historic,Excellent,1,1,1,2.0,569158.5962646097
1622.3085338233386,3,1.7650507908111246,0.9052544446790132,2,Waterfront,Average,0,0,1,2.0,520563.00815006124
1694.241098504026,5,2.1661065491159324,12.056694789440765,2,Suburbs,Good,0,1,0,2.0,466129.59087947273
1296.6694515758888,4,2.2639280686096748,13.566534211504083,2,Suburbs,Average,1,1,0,2.0,383505.84884677175
1538.3833769445478,2,3.2806533754757674,30.82569055311506,3,Historic,Average,0,1,0,2.0,423586.2979878825
1324.1576971918332,4,3.234763555153931,12.905094471283258,0,Suburbs,Good,0,1,0,2.0,366079.77501699165
1512.0633735113336,4,1.5034260988428922,6.357816611590896,0,New_Development,Below_Average,0,0,1,2.0,414913.6241708765
2526.82089830392,2,2.543947288799879,24.36917796569036,2,Suburbs,Average,0,0,0,2.0,497970.8866546401
1525.3005555840284,4,1.9323361162006618,11.65702894357038,1,Downtown,Average,1,0,1,2.0,506549.26829001924
3316.1910324186956,4,1.4931960714597323,1.238994231926158,1,Suburbs,Excellent,0,0,0,2.0,696283.1939593323
2246.6589504404446,3,2.3263863596605034,12.515497096119054,0,New_Development,Excellent,0,0,0,2.0,503401.14131600753
2092.418061847437,5,2.2532137692353444,35.79252454385181,0,Suburbs,Good,0,0,1,2.0,477273.87591046235
1570.8211099093933,5,4.441373189076418,7.5704821039306776,2,Historic,Excellent,1,1,0,2.0,542932.3306969235
2350.1549397044955,4,2.8463678602885567,5.271597250986596,1,Historic,Below_Average,1,1,1,2.0,568192.9321150805
1712.181086881113,4,1.39790599939661,2.3229795244444262,2,Suburbs,Excellent,0,1,1,2.0,505635.3743151344
2061.0049073226805,4,2.048180796663246,2.4633148683745016,2,Downtown,Good,0,1,0,2.0,551191.7955289208
3280.0422691343974,4,3.3171066363435187,8.504895458929768,2,Waterfront,Good,0,1,0,2.0,729818.9861557289
1951.9700501376751,4,4.17075421829594,13.58322300664625,0,Suburbs,Average,1,0,1,2.0,471690.1996525614
2574.6366631428377,2,1.2312133502096332,1.2607612714135505,2,Historic,Excellent,1,0,1,2.0,631302.5767555343
1648.4117874370563,4,1.0,42.093693899518385,0,Suburbs,Good,0,0,1,2.0,402899.80422491895
1982.5057547515191,5,3.996772140297426,21.105638918055732,2,Suburbs,Good,1,1,0,2.0,554124.5927304087
2885.400317817755,4,2.811691341896723,13.25096236337608,2,Historic,Average,0,0,1,2.0,608282.6837804181
1686.5164711061163,2,1.8053658144989067,26.442217086703206,2,Suburbs,Excellent,0,1,0,2.0,419245.97658813343
2906.2242789984643,4,2.9277032688979485,1.2537693912081325,2,Suburbs,Below_Average,0,0,1,2.0,568348.4689072066
2353.8759677277376,3,1.0,9.717986837909795,2,Suburbs,Average,0,0,1,2.0,511925.4809642319
1718.766612052866,3,2.5027004052777286,14.917559988673277,1,Suburbs,Good,0,1,0,2.0,410560.1722093278
2316.2038695277606,3,2.762256938274468,26.460959864031363,2,Suburbs,Average,0,0,1,2.0,534554.8213648268
2486.277224813365,3,3.239416111630264,22.95036211782825,2,Historic,Excellent,0,0,0,2.0,544165.382130949
2310.9049811085983,4,1.6888832381659697,4.866627637205715,1,Suburbs,Below_Average,0,0,1,2.0,498426.2383854039
1214.8876400547717,4,2.568549729122687,42.422833055966954,2,Suburbs,Average,0,0,0,2.0,379249.17572786286
1636.4314120875656,3,1.7596602991523302,1.9917609322833956,3,Waterfront,Good,0,1,1,2.0,559439.0860967193
1876.2406822242476,5,2.7043070045394537,31.207665935737122,3,Suburbs,Good,0,0,0,2.0,485089.1462173238
1962.7832854499768,5,1.7837229421095806,53.07601815242649,2,Suburbs,Excellent,0,0,1,2.0,471358.0866992095
2310.336048775339,5,2.1735193286718237,2.9247845502186403,2,New_Development,Below_Average,0,0,1,2.0,528068.3121608425
2088.8505004666267,3,1.7033476841678166,19.205577518301176,1,Waterfront,Excellent,1,1,0,2.0,610484.2661893883
1332.3278206449495,4,3.0209089934589257,0.6167918122609963,3,Suburbs,Average,1,0,0,2.0,474552.76342830335
2190.0989255029817,6,3.1867608933253324,7.79857134810017,1,Waterfront,Good,1,1,1,2.0,656730.3870492969
2305.2928726419113,4,2.312303544034069,10.89383808837252,2,Downtown,Below_Average,0,1,0,2.0,523458.50482860237
2279.89522396552,2,2.5305903959680225,13.035570016737386,1,Waterfront,Good,0,0,1,2.0,523633.19141588884
2540.3903627773107,2,1.3411268682931647,41.21838269817822,1,Suburbs,Average,0,1,0,2.0,444742.1789081936
2416.961077274452,4,2.2602586815945704,16.732593800219785,2,Suburbs,Good,0,1,1,2.0,551111.6680754903
2229.5900396142183,5,2.459836306366604,9.845806361359767,3,Suburbs,Average,0,0,0,2.0,560366.1536600139
1964.9171442706765,4,4.596634472823981,24.88533498505567,0,Downtown,Excellent,0,0,0,2.0,551140.4719546767
1169.5195332420044,4,1.610426379380669,45.09668818359153,2,Downtown,Excellent,1,1,0,2.0,461230.7749346294
2214.809109566293,3,3.67134179100195,0.3346987188636402,0,New_Development,Good,0,1,0,2.0,524810.7355310845
2103.8438435815556,4,3.2974870187726464,60.70156042394756,1,Suburbs,Average,1,0,0,2.0,443476.28261090117
2135.7894185976866,5,2.7245091235921093,1.351039353889563,2,Suburbs,Excellent,1,0,0,2.0,608852.7158167289
1361.6257120898454,3,3.906896387356107,25.261353431682057,2,Downtown,Average,0,1,1,2.0,455403.6739331161
1459.4717297958687,4,2.7976843780854903,4.93453663779886,1,Downtown,Good,1,1,1,2.0,475531.5321239688
2526.576426666452,6,2.811327356534343,2.1265584708601026,1,Waterfront,Average,0,1,1,2.0,655082.438623444
1980.2224230716724,3,2.4575034775859637,8.693411133732107,0,Suburbs,Below_Average,1,0,0,2.0,421428.9868201237
2340.7503486863125,4,3.478855105934902,15.490538815856958,1,Suburbs,Average,0,1,1,2.0,517305.0636904305
2014.1591880652306,3,3.377175387048707,7.193583217964271,3,Suburbs,Good,1,0,0,2.0,533781.1356519548
2014.8780697478726,4,1.99945817000303,0.841658576822228,3,Waterfront,Good,0,0,1,2.0,600790.4775170619
2469.141902987999,4,1.444602244320986,13.724167314218047,1,Downtown,Excellent,1,1,0,2.0,627592.3708588365
1741.9776358913132,4,2.3376154900834742,34.90367029251297,2,Downtown,Good,0,1,0,2.0,516104.0331616171
2048.0603884704915,4,1.8599691484818828,7.24853054113767,3,Suburbs,Average,0,0,0,2.0,475469.2474674426
1768.8623556474788,3,2.449180340307716,3.6565621500708136,0,Suburbs,Average,1,0,1,2.0,490484.35376783536
1782.7518862838422,5,3.489950507747311,8.76647283557948,2,Suburbs,Below_Average,1,1,0,2.0,471657.20575303835
1845.4139382656804,4,2.1341586759305677,0.743569736852278,3,Waterfront,Good,0,0,1,2.0,585563.3361947254
2111.0668858168565,3,2.4657412949507402,25.762663593074066,0,Waterfront,Average,0,1,0,2.0,514667.2211564993
1760.6256891682613,4,2.546418187846716,26.259908761779197,1,Historic,Good,0,1,1,2.0,477854.9021112051
2627.8780627867604,4,3.1787447057642275,13.300995816936577,3,Suburbs,Average,1,0,1,2.0,612366.169265051
1552.696348890248,3,1.0,6.533520326419354,2,Downtown,Good,1,1,0,2.0,503466.746342188
1906.5641779193204,5,2.0146397641877627,24.12532981315172,0,Suburbs,Good,1,1,0,2.0,468717.1430382572
1780.1344708629126,5,2.669026953823578,12.134668934155862,1,New_Development,Good,0,1,1,2.0,495375.38965103094
2723.4889421768667,3,3.460063165141489,26.224665361483897,2,Suburbs,Average,0,1,1,2.0,610337.9488389862
2098.277388255787,6,2.106478041995036,14.973041232958211,2,Waterfront,Below_Average,0,1,0,2.0,565992.3829016854
2515.9222697343175,3,1.0,23.015337393430425,2,Downtown,Good,1,0,1,2.0,614879.5837481275
1257.219813481514,3,2.995769156772909,13.690569788908425,3,Suburbs,Excellent,0,0,1,2.0,404989.1348725925
2133.5251329346293,3,1.9917100889394965,8.020143736933179,1,Downtown,Good,1,1,0,2.0,553344.2985286447
2444.8153978117184,5,1.5482666727277108,47.53196162147922,2,Suburbs,Average,0,0,1,2.0,509688.03181809984
2041.141994637712,4,2.000523688229421,11.684296262404938,2,New_Development,Excellent,0,0,0,2.0,552713.2339985125
2532.7401875326755,3,2.35237971387532,13.936442534727743,2,New_Development,Average,0,1,0,2.0,501362.3348603571
1741.3557749498138,4,2.01620426836943,3.736301003116086,1,Suburbs,Below_Average,0,1,1,2.0,439678.8383993837
2704.67372009279,4,1.0,14.738492986534716,3,Suburbs,Below_Average,0,0,0,2.0,510827.5243172422
3149.449061809625,2,3.217652957509706,12.715736947558089,2,New_Development,Excellent,0,1,0,2.0,669446.2883535731
1818.5807197801705,5,3.519900033022978,3.065533510042739,2,Waterfront,Average,0,1,1,2.0,564596.7691909983
1777.248739299614,5,3.0212175930716048,0.9215436304311984,2,Downtown,Average,1,0,1,2.0,548408.3919115837
2726.6922385588505,4,1.5898514636601466,13.908732789852632,1,Suburbs,Good,0,1,1,2.0,570540.5953386253
2789.7860728653563,6,2.3388067728419855,21.63930569882432,2,Suburbs,Average,0,0,1,2.0,579798.8878356904
1738.569986423366,4,2.4947829478164336,11.116208861761377,2,Suburbs,Average,0,0,1,2.0,446959.76415686694
1789.9065914520713,6,2.979035511649528,3.85773191815371,2,Suburbs,Good,0,0,0,2.0,479895.8277784248
1859.1076955697463,4,3.034672390974465,16.472674693924642,3,Suburbs,Good,1,0,0,2.0,470234.218868266
1327.7747444828615,4,1.9126609609772034,1.2524480365607238,2,Suburbs,Good,0,0,1,2.0,447740.95003778744
1540.674026757901,3,2.5655964451308484,8.74647511397706,1,Downtown,Average,1,1,0,2.0,450738.20580153924
1497.929616623966,5,2.865824323692193,2.675542298991705,2,Suburbs,Excellent,0,1,1,2.0,498428.9885332621
1616.1012174479358,4,3.6646578577174136,3.0585546733366806,1,Historic,Below_Average,0,0,1,2.0,462248.6759120306
1982.6575563066094,3,3.0636052318597784,3.3902266010049904,1,Waterfront,Average,0,1,0,2.0,531738.6399603455
2117.10736626826,2,3.131245349900415,7.333688596375921,1,Suburbs,Average,0,0,1,2.0,452265.8401601079
2775.2502464070385,4,2.5670613023434887,0.7875715603053516,2,New_Development,Excellent,0,0,1,2.0,666303.7102006356
1500.8229796306046,4,3.6283673161628034,7.607321567186388,2,New_Development,Average,1,1,0,2.0,510877.0509723316
2492.161199238292,4,2.827810236767598,10.7526083870413,2,Suburbs,Excellent,0,0,1,2.0,566542.9121139651
1893.0055778872456,5,1.8111296718611436,9.904226746623852,2,Downtown,Excellent,0,0,0,2.0,557742.523334386
1975.2681451737835,2,3.622695976100153,7.238045969615794,2,Waterfront,Average,0,1,0,2.0,506125.80736069294
2337.409746083302,4,3.058322618031222,27.40892906983722,1,Historic,Good,0,0,1,2.0,531682.801330765
1438.6389892188508,3,2.145564783097214,2.3555396919158467,2,New_Development,Average,0,1,1,2.0,450129.75096988544
2191.204873092025,5,2.1164056260806055,10.569091067336526,1,Historic,Excellent,0,0,1,2.0,554214.24587725
2083.226104106528,5,2.7372604361126096,0.9607422823298557,1,Waterfront,Good,0,0,1,2.0,598784.6370228498
2246.2256320040747,4,2.870547836214068,1.1072119656588244,2,Suburbs,Excellent,0,0,1,2.0,542239.7111983936
2144.5843219539092,4,2.657833812504965,12.795016131363736,1,Downtown,Below_Average,0,0,0,2.0,509359.34523077495
3227.650069955447,3,2.749046938754308,12.521297991622317,0,Suburbs,Average,1,0,1,2.0,642902.9708907288
1681.130007874342,4,3.8599658996611046,31.56013451146431,2,Suburbs,Average,0,0,1,2.0,418112.31623533624
1734.5015224990912,5,3.3572345217879085,12.24239454095872,2,Waterfront,Good,0,1,0,2.0,552302.2290021878
1688.429736787618,4,2.6525084730120194,48.20497402931283,2,Suburbs,Excellent,1,1,0,2.0,482677.58709838113
1722.2614404198725,3,3.2530484646139866,0.7488059018687889,3,Waterfront,Below_Average,0,0,1,2.0,552188.7690518826
1681.306436346741,4,1.6739808771779683,1.547239180025694,2,Suburbs,Good,0,0,1,2.0,437737.5839548284
2594.508265553776,5,2.8183416399574472,0.6759939174000759,2,Suburbs,Good,0,0,1,2.0,598836.0363203937
2710.2521239949274,3,3.947445079786488,3.0736037566653076,1,Downtown,Average,0,1,1,2.0,629398.8282074083
1714.6268531252617,3,2.325563283686101,11.689405787088912,2,Suburbs,Excellent,0,1,1,2.0,482629.1950448544
1583.8222134478856,4,1.8218928571047321,15.558758527322546,2,Historic,Average,1,0,1,2.0,423539.2086057198
2235.707778193202,5,1.9783288891255513,0.6998528570094656,2,Waterfront,Average,1,1,1,2.0,660433.5118253545
1723.8884778595143,3,1.6282935701260892,43.773484511014324,2,New_Development,Good,1,0,0,2.0,485506.20841494895
2316.4659088777553,3,1.8721904734978372,27.693112226638114,1,Suburbs,Excellent,1,0,1,2.0,544593.5556500652
2101.46151042565,3,2.203593521127977,5.277709568406896,0,Suburbs,Excellent,0,0,1,2.0,483904.29878580966
1242.127942501384,3,1.3755463846570863,1.204938596979284,2,Suburbs,Average,0,0,1,2.0,372592.2406531578
2773.752600665031,4,2.5124946671596824,2.792902966256089,1,Suburbs,Average,1,0,1,2.0,637555.627803937
2897.9388365477607,4,3.221821739029318,2.036340787422559,2,Historic,Good,1,0,0,2.0,673690.1443277544
1693.6056547578069,4,1.7737950558824638,1.9735787784215086,1,Waterfront,Excellent,0,1,0,2.0,568249.9926072616
1806.1492200320079,4,3.715427138913415,10.96465760456359,3,Historic,Average,1,0,0,2.0,523624.91758127225
2142.9326953624523,3,2.9086336708220757,4.232409007945641,3,Suburbs,Average,0,0,0,2.0,483965.8415583058
2167.2283949935127,5,3.324464468499246,6.650769389532043,1,Historic,Good,0,0,0,2.0,538000.9301445681
2329.2721363364153,4,1.9737323569182903,68.35332138342926,1,Downtown,Good,0,0,1,2.0,517390.73911871656
3005.1022693831746,6,3.1836201816532927,17.295120282326682,2,Historic,Good,0,0,0,2.0,668777.5998181695
1911.5263862529753,4,1.6264528796837494,44.633259608696406,3,Suburbs,Average,0,0,0,2.0,463939.9076644687
1600.851377730773,3,3.212198000669207,2.307000832626766,2,Suburbs,Below_Average,0,0,1,2.0,441859.51123628224
1310.3403859927364,4,2.637471471834825,7.222388016405433,1,Suburbs,Excellent,0,0,1,2.0,409730.54296148074
1634.5349800290405,3,2.942600975987827,12.136177336604831,2,New_Development,Average,0,0,0,2.0,451028.7274528036
1983.4365135631015,4,1.5595243155001186,1.1979593604468692,2,Downtown,Good,0,0,1,2.0,568025.8836944841
2897.278931758894,2,1.7839441261787163,0.06294353283477502,1,Suburbs,Good,1,1,1,2.0,619259.287890555
1741.1943504819142,3,2.977782574602708,16.649694816687948,2,Historic,Good,0,1,0,2.0,455531.212570215
2111.893975819449,5,1.7413215966206392,15.400774149091202,0,Suburbs,Average,0,0,0,2.0,525239.260037575
1991.788551963624,3,2.8705650336792985,7.9345590407997815,0,Downtown,Good,0,0,1,2.0,493502.8962176471
2594.196636724042,5,1.4062897548318034,10.08970359813858,1,Suburbs,Average,0,0,1,2.0,532800.4419140798
3263.4662129368107,3,3.1785393701333344,8.053514768855592,1,Suburbs,Good,1,0,1,2.0,665662.6473698599
1734.5656135398397,4,1.5139813481851927,0.364467922212826,1,New_Development,Excellent,0,0,0,2.0,544231.3175873266
1755.280278740889,4,2.9418399501436188,6.127908012881777,2,Historic,Excellent,1,0,0,2.0,520316.5480230905
2522.080438534536,4,3.0005047469168007,2.923485436570626,1,Suburbs,Average,0,0,1,2.0,545413.6378499684
2340.9457448131557,3,1.9425825452563399,1.5541671854944137,1,New_Development,Excellent,0,1,0,2.0,591445.8560144488
2923.3536628680167,3,2.9656212536677815,47.10112004495975,1,Suburbs,Average,0,0,0,2.0,524069.04643078987
2291.964092662982,2,2.7083538106668446,13.72036986321273,3,Downtown,Good,0,0,1,2.0,562290.0746510739
1820.3539546064703,3,2.0689265150458094,19.56553406843262,2,Suburbs,Good,0,0,0,2.0,450741.01064244466
2295.327415346155,4,1.6931562527390334,5.683013907361121,2,Suburbs,Good,0,1,1,2.0,550751.8857606816
2554.3517902914537,5,1.0,7.4920335790069545,2,Downtown,Good,0,1,1,2.0,654638.9569687033
2410.241090598682,5,2.779720037839755,4.055964567669768,3,New_Development,Excellent,0,0,0,2.0,654240.1043881974
2253.637015553649,4,1.2481577829103558,1.5299206445727171,1,Historic,Good,1,1,1,2.0,580031.8446852552
2533.337344794577,4,2.5762753595530468,2.9590605828575294,2,Suburbs,Average,0,0,0,2.0,551486.2781764822
2584.6477952228365,4,2.2892414271342005,23.956271314947642,2,Suburbs,Average,0,1,1,2.0,555797.615174589
2691.0794955187635,3,3.0433142203505565,16.976912766170237,2,Waterfront,Good,0,1,0,2.0,652081.7515918716
2324.3549437948213,5,2.2583636004081087,11.875592387531723,0,New_Development,Good,0,0,0,2.0,546217.322428541
1916.4409598415727,4,2.236441770922327,9.667923261862068,2,Historic,Excellent,0,1,1,2.0,545184.3564400595
2073.356843216661,4,3.0854965634306364,38.34944623661291,0,Suburbs,Good,1,0,0,2.0,499069.88987337635
2603.2544832541785,3,2.768046423267294,1.1327374433791628,2,Historic,Excellent,1,0,1,2.0,672724.4955403615
1591.5321645063818,4,2.7529247657462226,4.940083172405859,2,Suburbs,Average,0,0,0,2.0,401916.1158016614
2184.3366544364508,4,2.875414071846821,6.4603096615736915,1,Suburbs,Good,0,1,0,2.0,513863.82448038633
1803.3305938363196,5,1.2715423014343152,22.878230900069187,2,Downtown,Good,0,0,1,2.0,508919.890102859
2014.3724114674087,4,3.1054309439895857,73.42205273751739,0,Downtown,Good,0,0,0,2.0,451926.6548607669
2639.2259313036493,3,2.989975035210882,4.129792370674298,2,Suburbs,Excellent,0,1,0,2.0,601547.4438621571
2095.5495340099515,6,1.6866534971388023,31.10873267167793,2,Suburbs,Average,0,0,1,2.0,516239.206817476
2023.2182740780745,3,2.304735621060639,26.634402973389886,1,Downtown,Excellent,0,0,1,2.0,534347.1460122372
1320.0719295100403,4,2.468554169897895,3.81675419629283,1,Waterfront,Excellent,0,0,1,2.0,483073.50400963915
2373.1267830136103,2,2.392402572478614,7.645708134785647,3,Downtown,Average,0,0,1,2.0,547967.8147951529
2322.7420905705376,4,2.767087973254828,7.906176553674506,0,Suburbs,Good,0,0,0,2.0,525889.5715048319
3081.62736165273,5,3.645093425464947,57.40190784696602,1,Suburbs,Average,0,0,1,2.0,528745.5945143827
1846.1108825234996,3,3.365413382138263,2.99308822935654,1,New_Development,Average,0,1,0,2.0,504212.0677642095
2109.5751638319693,5,1.450224645254875,24.07854908728751,2,Suburbs,Good,1,1,1,2.0,553096.8675474786
2124.691841855378,3,2.997655992244839,6.101325164023427,2,Downtown,Average,0,0,0,2.0,558166.4654271811
2788.7266398817374,5,3.5631466556283278,19.68843044303989,1,Suburbs,Excellent,1,0,1,2.0,646492.5558501761
1952.352233806524,4,2.809446816551362,8.171192228178253,1,Historic,Average,0,0,1,2.0,454358.54188055743
2139.5107628851697,5,3.3727843401487734,12.954042716712303,1,New_Development,Good,0,1,1,2.0,574376.7763808282
2303.9482548582696,2,4.1098163565606125,26.81159180853965,1,Suburbs,Good,0,0,1,2.0,520033.7921077045
2093.304561578179,6,3.318967636885585,24.457285440503217,2,Suburbs,Average,0,0,1,2.0,540785.4391542313
1776.783192724736,4,2.699446876513383,30.196178436395236,2,New_Development,Average,1,1,1,2.0,493359.55003291945
2097.0449964491536,3,3.3360707792678026,0.9220257879588325,1,Downtown,Below_Average,0,0,0,2.0,506147.1615293349
2536.815874929886,5,2.615910266477513,17.66729464088734,1,Waterfront,Average,0,0,0,2.0,604021.1671069205
1486.7423502944698,3,2.5191224346279646,2.2621231741769927,1,Suburbs,Good,0,1,0,2.0,399914.60905439564
2066.484837073438,5,2.218868611429014,8.06315509801296,3,Downtown,Good,1,1,0,2.0,625773.7456658288
1649.9395925304134,3,3.750730687065687,11.930636256752349,3,Suburbs,Good,0,0,1,2.0,443117.31411811954
2597.5233144624212,4,1.8452570672463988,7.731028302218308,2,Suburbs,Good,1,1,1,2.0,587857.4973596112
1238.4065476081128,4,3.725894179742493,10.99740740111474,1,Waterfront,Good,1,0,1,2.0,492338.01908035105
1720.5390763642058,2,2.899891298992297,84.93806255408168,0,New_Development,Below_Average,0,1,1,2.0,317920.8065355805
2188.60593753226,3,1.3805550601584466,2.179155500093632,1,Suburbs,Good,1,0,1,2.0,526426.2833218973
2782.7620146171703,2,2.7941194343931373,16.880014477534296,1,Historic,Good,1,1,0,2.0,612634.4437213108
1967.124869463506,4,1.0,7.562740215371794,2,Downtown,Good,0,1,0,2.0,529794.7089953437
1722.4002366534007,3,3.0004064134648285,2.1409140652506276,2,Suburbs,Average,0,1,0,2.0,415435.4096295928
2940.578534720295,4,3.208185186391193,2.5927599551047966,2,Downtown,Average,0,1,0,2.0,674741.0364973006
1275.993049791878,3,2.026115235478357,44.71948590328251,2,New_Development,Average,0,0,1,2.0,412322.6370362691
900.5970216899591,3,2.598838156764466,31.75422266018247,1,Historic,Good,0,0,1,2.0,331183.2787137965
2220.007225026666,4,4.063325947000229,35.63410612354167,2,Waterfront,Average,0,0,1,2.0,572702.2831213058
1748.9728878236945,2,2.0954026365904506,71.57328822951769,1,Historic,Excellent,0,1,1,2.0,430379.8920037172
1489.3835914346434,5,1.6528739303547195,3.503882792789396,0,Waterfront,Average,0,1,1,2.0,538882.6145779067
2354.1782236496765,5,3.685330721970079,6.587795062048258,2,New_Development,Average,0,0,0,2.0,563999.554637169
2121.9003568855996,4,4.070069752424636,16.594482667004794,0,Waterfront,Good,1,1,1,2.0,586945.1225587002
1717.9606846316358,4,2.502956537478278,9.91898868019786,2,New_Development,Good,1,1,0,2.0,530888.3179008728
1359.8478006645528,5,3.309170428326685,8.1293153500526,1,Suburbs,Average,0,1,0,2.0,432507.1456191532
2436.2286641400724,3,3.5731807324247047,6.643095215291403,2,Downtown,Excellent,0,1,0,2.0,621412.4193496194
2325.1005889793305,2,1.9060126139692928,13.512929248320011,2,Suburbs,Average,0,0,0,2.0,463584.577147805
1950.4120681103086,3,2.111755331705705,12.855950827188707,1,Downtown,Good,1,0,0,2.0,544975.1146195348
2923.318498023833,4,3.484699610523788,2.6413561746276635,2,Suburbs,Good,0,0,0,2.0,625595.180563382
1464.9576168369238,2,3.848011422966808,9.572495769836392,1,Suburbs,Excellent,0,0,1,2.0,418637.79929625907
1237.2374145376307,4,2.950304688139484,12.093790042307662,2,Waterfront,Good,1,1,1,2.0,527959.0318334374
1654.0459650593777,6,1.7961485171983567,12.669563886197704,2,Downtown,Good,1,1,0,2.0,525150.9894180216
1977.206991822251,5,4.0896488893595535,3.5378704493736004,2,Downtown,Good,1,1,0,2.0,617161.9688129313
2121.6697246613458,4,2.0752232817504286,20.33772233487871,3,Suburbs,Average,1,1,1,2.0,529619.7594908291
1879.381971071835,2,2.2318897750628386,0.3828304297858908,1,New_Development,Good,0,0,0,2.0,461283.9076516423
2176.0276982571486,5,2.7738702675916973,6.57366460619236,2,Suburbs,Below_Average,0,0,1,2.0,510083.13162235037
1374.230287904778,4,3.7433283365718193,22.726421764896816,2,Suburbs,Average,0,0,1,2.0,411933.993462856
2721.88230203663,3,3.183180781241779,12.448012078150835,3,Waterfront,Average,0,0,0,2.0,658541.9116474902
1958.9244108037155,2,2.8318924002895285,4.540157739213568,1,Waterfront,Excellent,1,0,0,2.0,592007.721386053
2558.647915794064,5,2.870630824094485,17.809347106717087,2,Suburbs,Good,0,0,0,2.0,563065.2638054705
2171.362673188852,4,2.534811734914773,12.568812482324152,2,Suburbs,Good,0,0,0,2.0,522546.5651740362
2228.376609576892,5,2.946511611614805,23.86245244082694,1,Suburbs,Average,1,0,0,2.0,527129.5786751508
2284.883640116102,5,1.0,19.92180749607693,2,New_Development,Average,0,1,1,2.0,545732.2365921346
2223.8542800086575,4,2.2627140327441615,14.128279519847979,1,Downtown,Excellent,1,0,0,2.0,595341.5831784145
2321.361379933772,4,2.693057547933425,10.046666043902437,2,Suburbs,Excellent,1,0,1,2.0,591096.7021547551
2664.5762650662155,4,1.5791887331043943,2.143895827128507,2,Downtown,Average,0,0,1,2.0,629343.9927091365
2098.260584850735,3,2.809058654249248,4.543621390990354,2,Suburbs,Good,0,1,0,2.0,494379.66573065904
2354.5018787942563,4,2.3364230232111027,8.147636199425722,2,Historic,Average,0,0,0,2.0,529275.7897131412
1955.1321528563867,4,3.904380558652392,13.718107229572361,2,Suburbs,Average,0,0,0,2.0,515507.94177109236
2720.0586077247362,4,3.758415780171885,10.81418572089466,0,Downtown,Average,0,1,0,2.0,622454.8830823909
1661.8038489703652,5,2.1273555447054697,5.099048502493267,1,Suburbs,Excellent,0,0,1,2.0,478124.24444309156
2900.470216455408,4,2.3793298307466437,0.09728013350070452,2,Downtown,Excellent,1,1,0,2.0,725412.6043659654
1979.9210246778282,4,2.440841947513286,10.284806553296033,1,Downtown,Average,0,0,1,2.0,526199.4533012531
1284.6124489409758,4,2.138672419072302,5.045229423722744,1,Historic,Below_Average,1,0,0,2.0,411048.66730697465
2064.0522074553946,4,2.656019987222501,19.89822650699586,2,Historic,Good,0,0,0,2.0,510783.0247767336
1659.4741712625596,4,1.8933743448899278,0.3635645701387554,1,New_Development,Good,0,1,1,2.0,517713.1836501925
2420.321774494362,3,1.5955077320499789,13.185928984315025,1,Historic,Average,1,0,1,2.0,553929.1527044371
1673.6880103488045,4,2.998168979120215,42.574323557601346,2,Waterfront,Below_Average,0,0,0,2.0,465011.81555293116
1776.9082833926102,3,3.0036236673774486,2.8748416352526354,1,Downtown,Average,0,0,0,2.0,502226.9532505405
1055.2296345272343,3,1.856547392272006,9.569930583704517,3,Historic,Below_Average,0,0,1,2.0,372575.7055194971
1773.8468403754616,4,3.21628434461008,1.438117950282099,2,Historic,Excellent,1,0,0,2.0,548583.349238235
800.0,4,1.994737816667735,14.739740115967145,2,Historic,Excellent,0,1,0,2.0,395498.6144670971
1208.0485882571384,6,2.702532190430385,11.995348607848806,1,Suburbs,Average,0,1,1,2.0,417718.55903912353
2380.207328072149,4,3.156275210089965,7.8476620255690035,2,Suburbs,Average,0,0,0,2.0,527211.9588837179
2392.9000793254163,4,2.47310994823703,11.052631390436986,2,Historic,Good,1,0,1,2.0,583146.3659392719
2212.7287808924825,4,2.8637927297129075,34.03357896646323,2,Waterfront,Good,1,1,1,2.0,606380.8721858604
1516.5119284353934,4,2.086856284889943,3.277831866983195,1,New_Development,Average,0,0,1,2.0,432427.0420947348
1976.1443219290102,2,2.3428267332575223,0.3423447889500124,2,Downtown,Excellent,1,0,1,2.0,551697.92197265
1998.1987304547158,3,2.335312455295728,29.67114248713906,2,Suburbs,Good,0,0,1,2.0,450200.85758210154
1420.8176554037286,3,1.9027373227678088,12.909898931468536,2,Suburbs,Average,0,1,1,2.0,401324.7776097829
2751.6991508835754,4,2.3585806695073743,33.199182894045066,2,Historic,Average,0,1,1,2.0,584935.7122169557
2438.6811452878355,2,1.2611053609090026,13.630242063305072,2,Downtown,Average,0,1,0,2.0,535674.4069955543
